9.998156235787845070e-01,9.999996231175060091e-01,9.985786037218583600e-01
9.999858244592561007e-01,9.999208790593901997e-01,9.998481961777598848e-01
9.999863536160182864e-01,9.999424948916733058e-01,9.999741338515845124e-01
9.954455917570942391e-01,9.997921680562926738e-01,9.991509439219347088e-01
9.999971387776113163e-01,9.997082446881764284e-01,9.951924032074944693e-01
9.999997583847484162e-01,9.999533586186506451e-01,9.999150863596879546e-01
9.999155707013396288e-01,9.775856833132015034e-01,9.990320470755473803e-01
9.994738369284291712e-01,9.998259183623514623e-01,9.999752671241624036e-01
9.999826426245010946e-01,9.999988739279527250e-01,9.997982094906603390e-01
9.999161795177513579e-01,9.990360370139965696e-01,9.976361350894051849e-01
9.999989542559626354e-01,9.997349956221628364e-01,9.999780391260572054e-01
9.998560743235631598e-01,9.998480966728059416e-01,9.366279706054546628e-01
9.998903028269808813e-01,9.999985400248796452e-01,9.999877492759240427e-01
9.999847197416456002e-01,9.999576168370103435e-01,9.999860059287797309e-01
9.999960842106565551e-01,9.999908432823002569e-01,9.986417639916945754e-01
9.999952536563420091e-01,9.998813716270147367e-01,9.999767617185855162e-01
9.999976319745333964e-01,9.999386318639966742e-01,9.999771021112885405e-01
9.999968242447643263e-01,9.862829410016931142e-01,9.995295130086720992e-01
9.999978404132412457e-01,9.998121610853574204e-01,9.989713041868060195e-01
9.999623235824481871e-01,9.996401119300446503e-01,9.999901253187067907e-01
9.999652526861557700e-01,9.999046519898342478e-01,9.997789201765283629e-01
9.999994513373025029e-01,9.994332494009672274e-01,9.967530086302397452e-01
9.999914313589888248e-01,9.999518441162789095e-01,9.999495364911801243e-01
9.999747451533830267e-01,9.992728243491841855e-01,9.920295038845085012e-01
9.999578434368734392e-01,9.992053739815360824e-01,9.992119843412848867e-01
9.999940121611348154e-01,9.999343729149254845e-01,9.992344097480519993e-01
9.998141354801326486e-01,9.999046935667328384e-01,9.997388743458934801e-01
9.999999904387748551e-01,9.999974163059639487e-01,9.998477119228866838e-01
9.999445328694951396e-01,9.999037052644252910e-01,9.974445858045224433e-01
9.999868534825349098e-01,9.999901361499898833e-01,9.871740932638544130e-01
9.999802753046922454e-01,9.999829908011383939e-01,9.999864710492367692e-01
9.999997028796787646e-01,9.975919894652351960e-01,9.999879782055378641e-01
9.999994918080254980e-01,9.624009309530955347e-01,9.996839676066260338e-01
9.999775919884454911e-01,9.999635301236684537e-01,9.999938769838397912e-01
9.999486306896046006e-01,9.999743005744158308e-01,9.999887894754306839e-01
9.999962884729298729e-01,9.999991266602965556e-01,9.999628997008054299e-01
9.998594825207313130e-01,9.912215066059324453e-01,9.983536415184638413e-01
9.999819749401179791e-01,9.999964416333015915e-01,9.981889499632812246e-01
9.999627060625568831e-01,9.997677427978319820e-01,9.999998824382789753e-01
9.999852747130173469e-01,9.999461402076161853e-01,9.999016755043823590e-01
9.999986182560423043e-01,9.998465842424275607e-01,9.995034590859612766e-01
9.999197452486703330e-01,9.995519952555886878e-01,9.998725950274041097e-01
9.999668355565802802e-01,9.999604857226400689e-01,9.984173819422704765e-01
9.999990223766273001e-01,9.999962929570636039e-01,9.999674014602648597e-01
9.999988999575709636e-01,9.998773699306007234e-01,9.999918633050592920e-01
9.998989452529439825e-01,9.999998723429379677e-01,9.999811814134428323e-01
9.999997933697053476e-01,9.999959372592366336e-01,9.999676556387591120e-01
9.999996777843415119e-01,9.999934895949453839e-01,9.999895660942286213e-01
9.999956738390961553e-01,9.999160028380911225e-01,9.999982229510382403e-01
9.999999748178008963e-01,9.999820375939568740e-01,9.990166599260219549e-01
9.999998774974088178e-01,9.997148500637660362e-01,9.998474052026009584e-01
9.999999792011649014e-01,9.999546304452494594e-01,9.997306842247615233e-01
9.999939532001205222e-01,9.999892797523981525e-01,9.997821429039335239e-01
9.999959363864110440e-01,9.999999996259669732e-01,9.985611986738027746e-01
9.999913320203478451e-01,9.999873110455750336e-01,9.999556860839612371e-01
9.999992600080368499e-01,9.993652284848091316e-01,9.950393020706242986e-01
9.999422679443455975e-01,9.992408480821817207e-01,9.998906861973076987e-01
9.994909735784878180e-01,9.759453371477930794e-01,9.998952289050772047e-01
9.999998978497801616e-01,9.999708605711583598e-01,9.999999633381062569e-01
9.999949283447473469e-01,9.999988862856266092e-01,9.995532966247133722e-01
9.999975705280175209e-01,9.997049096863515061e-01,9.983322925978758144e-01
9.999547027047436254e-01,9.999516535303719644e-01,9.999145590263178729e-01
9.999928667879518507e-01,9.999999695770029895e-01,9.996851127450813168e-01
9.999820811330164538e-01,9.999987270363601688e-01,9.999970924629644209e-01
9.999994073773433856e-01,9.997794514621360928e-01,9.857116173395805703e-01
9.999487924719761001e-01,9.996509752670283966e-01,9.998644001848777663e-01
9.995355841531083918e-01,9.993803050646082875e-01,9.999989411006648954e-01
9.999999136160128144e-01,9.996575903787811024e-01,9.786098039298813944e-01
9.999773632444939331e-01,9.999779330195628368e-01,9.996201475857192653e-01
9.998318430405189750e-01,9.912546828086861161e-01,9.999999404353673293e-01
9.999692217258729920e-01,9.979716910605931357e-01,9.979449443435894906e-01
9.991647311357165773e-01,9.991024217635787741e-01,9.998421626346873925e-01
9.999999554902310184e-01,9.997849828178275722e-01,9.999335946247652762e-01
9.999996338662060502e-01,9.995144526938136709e-01,9.984387641111582834e-01
9.999477340891127497e-01,9.998588126114751340e-01,9.998288855692860633e-01
9.999929194583800918e-01,9.995422445354813501e-01,9.999557417477704657e-01
9.999988614069306170e-01,9.979043932855933274e-01,9.999457628951178290e-01
9.999903279534155809e-01,9.999395241129084289e-01,9.999283063125312676e-01
9.999978247235989937e-01,9.999947428250310910e-01,9.999791955640994212e-01
9.999752376174386725e-01,9.999501045744803029e-01,9.999626529288012655e-01
9.999999064765399126e-01,9.999998906580582769e-01,9.987157655252976163e-01
9.999999478107413076e-01,9.999944628713127726e-01,9.993247625561606506e-01
9.999588998304465015e-01,9.999986498221644649e-01,9.999994180077488304e-01
9.999763584808415429e-01,9.994101750445352206e-01,9.997079519135064762e-01
9.999995640082690596e-01,9.999999902267615592e-01,9.993040822388274957e-01
9.999006740770194357e-01,9.999958250140288385e-01,9.849680107369793713e-01
9.999617200393802197e-01,9.995642929184154202e-01,9.989505993175149534e-01
9.999989517766190161e-01,9.997057484163042185e-01,9.999750075457582987e-01
9.998599475769947009e-01,9.996443860955969152e-01,9.999978260436449551e-01
9.999965331642227673e-01,9.999985585257240572e-01,9.999965774765222637e-01
9.999995073911378540e-01,9.999805462158279923e-01,9.921462402458300911e-01
9.999907184484404521e-01,9.999999531289283095e-01,9.999976654639126661e-01
9.999427087785524026e-01,9.998802658518568531e-01,9.999993139131713171e-01
9.998478014382639056e-01,9.998713330554587220e-01,7.892293562611241153e-01
9.999974969587041018e-01,9.999970021835482559e-01,9.973392724703451506e-01
9.998536828181103786e-01,9.988626497089612144e-01,9.999795053323921046e-01
9.999664792665797775e-01,9.999670415791441780e-01,9.953977024848947863e-01
9.999999998886451857e-01,9.999588013821847365e-01,9.999912497609013684e-01
9.999999338206693178e-01,9.999946036056690524e-01,9.999998296562132571e-01
9.999999813194021536e-01,9.999975710646989979e-01,9.999604955512109150e-01
9.999939336692535985e-01,9.998316410708970592e-01,9.997539105158763650e-01
9.999466653252879755e-01,9.999353033123148382e-01,9.999999670980894706e-01
9.999935152489778378e-01,9.998078078022853976e-01,9.999417360929429011e-01
9.999987977403069772e-01,9.999144797395320694e-01,9.997746174583526102e-01
9.999680588973862694e-01,9.994159633631632955e-01,9.992891848621959783e-01
9.999999515984037135e-01,9.999606055324024023e-01,9.771526439837676659e-01
9.999994626546637733e-01,9.999234861575789779e-01,9.999758410400101383e-01
9.999937930409874554e-01,9.962383226877626896e-01,9.999844259850424466e-01
9.998055713244512477e-01,9.981457638849664527e-01,9.999947327612734860e-01
9.999815667082887494e-01,9.991793536128774633e-01,9.997203207153448901e-01
