3.943790559293686826e+00,1.776807433298078331e+00,3.645281672889605140e+00
3.106085225778701719e+00,1.859150444588525408e+00,2.914534405559869423e+00
3.885297472672166741e+00,2.803513533023431314e+00,4.898388810505584168e+00
4.280833411591233428e+00,3.480448078634224451e+00,3.438379860551620038e+00
3.873803098037951198e+00,2.377236465125469156e+00,1.496490947339146560e+00
3.834255778978892248e+00,1.156003691425289359e+00,2.711135276050000265e+00
4.401037985205030978e+00,2.771560451092146771e+00,2.629796607823450483e+00
3.642575171463141803e+00,3.117168679829777744e+00,3.654273610602048805e+00
-1.758181991911192954e-01,2.226268332913351244e+00,1.432798094855477711e+00
3.935349328597020246e+00,2.648858657801898442e+00,4.224656244991459531e+00
3.406496569813190156e+00,5.591207308297986955e+00,3.365647883533542828e+00
4.085760775595771221e+00,3.211970735013655709e+00,3.466559940643397120e+00
3.382094229229351434e+00,3.375445907331138695e+00,6.113284479622100864e-01
1.222869201910390169e+00,1.274864065717467243e+00,1.623310621448747382e+00
1.613482417897884380e+00,1.912290102284010196e+00,3.598264963595064536e+00
5.721815247949394667e+00,3.158645754373960113e+00,1.912997466912680800e+00
4.015075834192837867e+00,3.462453938860955649e+00,3.390840411500464224e+00
1.606137092842017555e+00,3.878744399222909589e+00,4.614175441407891043e+00
2.997037644740750295e+00,2.757729818146972267e+00,4.140444660112024167e+00
3.090739647621542741e+00,1.123401473623264257e+00,4.279767248156974624e+00
3.336736262953912124e+00,2.593805800145091656e+00,2.543207134012219317e+00
3.097480255776100311e+00,3.936555113685448859e+00,2.409401594339931396e+00
5.465088113282925875e+00,3.510395589396449356e+00,2.095615701273864762e+00
1.068862658491896767e+00,3.816147023674051564e+00,2.395720016010550513e+00
4.185954210475713033e+00,4.062179368742422803e+00,2.981117020799592399e-01
3.714062634059142720e+00,2.635123352415873921e+00,1.958598437847054674e+00
3.897146468398333674e+00,2.601188682134971231e+00,7.803324712292684096e-01
4.396435100730204049e+00,1.913908744816274377e+00,3.473868873504506904e+00
2.866475196343030163e+00,3.412178156824509756e+00,2.649100511473621022e+00
3.391966273854223779e+00,5.093182291274906959e+00,1.506030766030368007e+00
2.686795746467259161e+00,1.371989835333387919e+00,4.761022898334422493e+00
2.227931953048475577e+00,4.008345927836745481e+00,3.072841293756904957e+00
4.531722079583766494e+00,3.091648987064646636e+00,3.372806926711499731e+00
3.100623488812493278e+00,3.866417332802725149e+00,3.271778180063523500e+00
4.008935962614733839e+00,3.272512396021822756e+00,4.538363005392890948e+00
4.438223101147969807e+00,4.515397061598539707e+00,1.047581609917305867e+00
2.994350028061377955e+00,3.130694325670041689e+00,2.607530363440431209e+00
1.921799575273059668e+00,1.414422022850765570e+00,4.050489396116770280e+00
3.219473352703855262e+00,3.504920622621691795e+00,1.512376052200504306e+00
2.817256296955043648e+00,3.727977823911396982e+00,4.110243394979862686e+00
4.905640205923235797e+00,2.914149864553335245e+00,3.337431104726290343e+00
4.197861100367992648e+00,2.426502472245545050e+00,2.691276606146574490e+00
4.597345081877056927e+00,3.140357654097083895e+00,2.630588501464793616e+00
3.088136061088766482e+00,5.507452710148081465e+00,5.348931155987923347e+00
3.676385146710081653e+00,3.762517846634847007e+00,6.832206575524149006e-01
4.371985819062117251e+00,2.070045517475959773e+00,3.774152807073020810e+00
4.739969698895446726e+00,1.839211739777915300e+00,2.915432886477983487e+00
2.048332486878535974e+00,3.148492446151098356e+00,4.364029701221075364e+00
2.993694024163600087e+00,2.316221420113119489e+00,2.941024599042486365e+00
3.654507428953793102e+00,3.683667779424429689e+00,4.004742133087763278e+00
4.673307552611685622e+00,3.037328781174352788e+00,1.913889914546677895e+00
3.541548388340654441e+00,4.581327688257299080e+00,2.399768154774903905e+00
3.088394979770728632e+00,3.494083559094430580e+00,3.864593677706801955e+00
4.491759148198979368e+00,2.345929043026943717e+00,2.765244295395028473e+00
3.899943773885395704e+00,3.587859882361136954e+00,3.042466323477222900e+00
4.099215708802185887e+00,2.826880128219707800e+00,2.318747901950168888e+00
1.427376376857710127e+00,3.078236190187187304e+00,3.686779517208296664e+00
4.134080208879563401e+00,3.863920922223868182e+00,3.914132410100675585e+00
3.434544655723876350e+00,4.001708252717421921e+00,4.383965309474291416e+00
4.088911629154964089e+00,3.426576411187838733e+00,1.312985202406779850e+00
4.769803079773291543e+00,2.685479501141085912e+00,1.168356176776274236e+00
3.313546402066629426e+00,3.912535069662955056e+00,1.553986940661098215e+00
5.161369260556688765e+00,1.040161464428138505e+00,3.809882566717134988e+00
3.346656965567354369e+00,3.692007827127236297e+00,2.448161009674544086e+00
2.200601291040797491e+00,4.798238128275319703e+00,4.120850454157943155e+00
1.238436595779781157e+00,2.860667570896278544e+00,2.483407608239680542e+00
3.363117619279424986e+00,5.347978300120600714e+00,3.485711581406967685e+00
3.562900037471386394e+00,3.713319898275436071e+00,2.466880819699571514e+00
2.727048745986932587e+00,2.946998455932722027e+00,1.714467030321785934e+00
2.114254479057028568e+00,1.470001304381834739e+00,2.227580471599137635e+00
4.505156110668122160e+00,1.255375001368290722e+00,2.248031638239210483e+00
4.394807161589392663e+00,3.295368585659586458e+00,4.327621008743626874e+00
2.887438519230533185e+00,3.043559118631498084e+00,2.714627333676046916e+00
2.789426155539771468e+00,3.071820838831946343e+00,3.238578961338181905e+00
4.255172868764460326e+00,3.260033385126191785e+00,2.878854176070266835e+00
4.089177925808839653e+00,3.908042154722937145e+00,2.154058487267492161e+00
2.703638193694429148e+00,3.722815300523623971e+00,8.406528032791006355e-01
4.229700239223247671e+00,3.135354223232617699e+00,2.324075417504102958e+00
3.484928046769799170e+00,3.237354842623634266e+00,4.143293753217530018e+00
3.958074806902863951e+00,2.982956605735741729e+00,3.084760746001334319e-01
3.008598252862505262e+00,3.684229785092636433e-01,1.838538841149808700e+00
4.664840784460148271e+00,2.853744195902980785e+00,3.263883929210996460e+00
2.849843509120099760e+00,2.450656710105481473e+00,2.650886656642052142e+00
2.488591039526450999e+00,3.339269442257915443e+00,2.044350633093731773e+00
4.347904504225045486e+00,1.860421838192193533e+00,2.353144887042992295e+00
4.177166330742109857e+00,1.820410989740957719e+00,1.005239548323574317e+00
4.547441947447172339e+00,1.586713440336193326e+00,1.049100171783880153e+00
5.075287469656222683e+00,3.222362414850742596e+00,8.365872823787212642e-01
4.818510528674033289e+00,1.844625826802466007e+00,5.332109918008162808e+00
2.863519371606590980e+00,2.093306170572203584e+00,2.043210424861569230e+00
