"","V1","V2","V3","V4","V5","V6","V7"
"1",3.51278183502197,4.48433312357861,0.0285679216523712,0.0169477187832702,0.0388733273041698,-0.212195307907885,0.751006826983947
"2",0.615144222596326,1.51364118773652,0.431221077603907,0.0926924436828674,1.36361958634062,-0.436045642983583,0.161880851102254
"3",0.0149469324682444,4.16804816766381,0.173708360417302,0.121363788358292,-0.724129690698021,-0.140715171198284,0.00500576274468056
"4",0.720595420510511,2.42302979345109,0.000226628428334263,8.22243829171065e-05,2.00482375906589,1.0030867492068,0.540824093941208
"5",5.27721382392422,6.7148921318187,0.0103214983538742,0.00620537387761555,-1.6019421779771,0.250233899872056,0.968783253112759
"6",3.45458192742523,4.0786804234629,0.0773467597138394,0.0364112590355654,-0.378573415689293,-0.663646915396621,0.83461027028884
"7",0.396810611739887,2.95834592450124,0.180500123568862,0.0583551891010168,0.969808175389058,0.361237783888614,0.0498903030156752
"8",0.0472692666953578,2.77117581761739,0.102490348844377,0.0799620788604697,-0.314650500737762,0.59546668751568,0.528873358348613
"9",1.87822928558477,2.08297248718618,0.20076409097873,0.13298147420173,0.606650580096587,0.476294459228762,0.242594456692518
"10",0.600441362230472,0.725222676768063,0.272624361492163,0.114689226619542,0.824412612783567,0.623814481398845,0.437772414297341
"11",4.59159399182059,5.10274019785444,0.414049636956743,0.131464614044872,-0.326229011202361,-0.500574111221025,0.304884540750252
"12",1.79487020438784,2.35224425547595,0.31145925060742,0.185573150810384,1.25161295553047,-0.0389041256873045,0.647052046013979
"13",0.324540553819765,1.7522813328726,0.227318166664845,0.0694546113707781,-0.317670715234208,-0.193655017648334,0.344672326677025
"14",3.4728966104547,4.11484627913003,0.0168457805856478,0.00476639199471091,-0.0939582054832066,-0.0507097751703538,0.145405668099258
"15",0.455331078039028,1.59311050066466,0.0984681274069438,0.0590737140504337,-0.706399764384465,0.591292009959702,0.682157203122098
"16",1.37473349735841,1.9737654603327,0.0845050946197514,0.0443149073793173,0.186261573218901,0.41698549745077,0.473169607152863
"17",4.27918981574171,6.20355614594019,0.098794976913283,0.0478681670195482,-1.61146451578153,0.0471846567807196,0.327651170148989
"18",0.156123272810123,0.350641393733823,0.127972526320266,0.0276752494748224,-1.10830073849158,-0.0238752074484886,0.323629901059618
"19",0.120142388679844,0.998599435081288,0.0588604487566403,0.0476276558976662,-0.628998456743305,-0.28107876636168,0.12238704188682
"20",1.43721151618855,2.10137019834645,0.129685415684109,0.0766699473914689,-0.167747798646058,-0.36602553910009,0.513979741486416
"21",0.552620990208636,0.921242882200262,0.0726200944322384,0.0185440791564415,0.757307847577049,-0.576211281593124,0.0511815923705614
"22",3.21191203635794,4.1290194581593,0.158962707424561,0.0400331008056667,0.328989069013134,0.339973027417037,0.0629081671485426
"23",4.62684494815517,5.85643760486113,0.131261717143526,0.0491799701633426,0.5673503564381,-0.301770491538081,0.360880381765394
"24",3.38456455913799,4.04817800402773,0.307593685987568,0.105646897205525,0.494364130293184,-0.155862889436084,0.111379106153967
"25",0.691210262680423,2.34033539761283,0.251123804978779,0.146506554566999,-0.545032142786066,0.123790429316648,0.428475153777932
"26",0.70377650355277,1.20520239537072,0.0863803488989189,0.0279330587004972,0.740453760275696,0.584650183897822,0.210039742068358
"27",0.800256667082864,1.22199117352442,0.256695485018599,0.113368299898224,1.40986497155135,0.707032511198419,0.72814348208027
"28",1.17331439261993,2.14117493587924,0.0255526898246836,0.0147084571753081,0.181766726575554,0.808661321437237,0.00557254282925201
"29",0.188875212644023,0.578671390609026,0.116703406545239,0.0424722061289955,-0.88108441906011,0.0942127250389938,0.855333103852731
"30",0.612645958753627,2.15055987496848,0.238952058227513,0.116058253700684,0.591545876529131,0.557553696380883,0.645260731396718
"31",3.318479152402,3.71791560031218,0.150873952792839,0.0962519973895131,-0.317574855686812,0.168318176060567,0.917042199877815
"32",0.377150450313569,2.3939953494474,0.170184311216507,0.102102851587549,-0.594580905738455,-0.288791645703938,0.0559523581350075
