"","V1","V2","V3","V4","V5","V6","V7"
"1",2.91564141364494,4.69882411163483,0.00801245111618337,0.000532388308755183,0.726191460905283,0.402022900002629,0.606976717849354
"2",6.0509884939795,9.27407399881048,0.0161190197462662,0.00267855463289385,1.38326149422518,1.15729876099599,0.00111221341157097
"3",15.5787930564054,18.3870299386106,0.00921168539183381,0.00248420637820401,0.680368626023692,1.21270566552208,0.389497525486354
"4",0.137260153474662,7.08483012240122,0.137943611399197,0.0514057920192335,-0.505302467701087,0.661784328736275,0.0581247285231945
"5",5.46777608307791,7.82352917035062,0.0246905644876839,0.00468213795075428,0.651925271907644,1.76146247539334,0.0614411545601161
"6",1.11303563507217,1.66203596822478,0.0508552431902635,0.00693209403783934,1.75733242210882,1.42287122227704,0.0689282594304336
"7",2.06459240444854,2.99219095157063,0.0359935400079783,0.00610388944875234,1.62959209527313,0.903467084365623,0.0484055632542771
"8",3.05715716898575,5.24053019257922,0.00668676066057022,0.000556482664782199,1.26755696730675,1.24798629134397,0.00664576043658871
"9",5.67706695628487,9.60412162287488,0.0136319643565654,0.00063599008437909,0.0929488474903033,1.02845557328226,0.0048143947368644
"10",2.63902824632128,3.50563337951028,0.207593629700564,0.0779030569037336,1.2920210165786,-0.0872661699057265,0.566683061063872
"11",2.27643034738992,3.21568852430084,0.0809025558189352,0.0275190122144092,0.153581571508599,0.727310596974379,0.284715649409041
"12",5.78633298285241,9.89313292974626,0.0417171265793644,0.00617799341854136,1.70913053067533,0.996572525859492,0.0715092047084436
"13",1.57558933872415,2.06430136499614,0.068571749378632,0.0271945344400328,0.448554000959312,0.636552143673482,0.0460086954173634
"14",1.97397716267862,3.24984289568871,0.0511013032330098,0.0116947841913289,0.969314104782797,1.30460993369628,0.198091959626999
"15",1.3825005224308,2.22289311120972,0.0666105668918371,0.02493312409716,0.68013656834616,1.03820298666488,0.801178133193326
"16",0.159635693949004,2.29429408232144,0.103461228372988,0.0491384412114819,0.618672733748494,1.16542075527072,0.425350054268636
"17",0.169179661350457,0.537495199829397,0.211526275741777,0.0513337742975877,1.23312003476701,0.354141108806198,0.280081510890913
"18",0.992697030612591,1.56553560107245,0.190364330217712,0.0639916387025737,1.45900026331221,-0.035901901381918,0.40127416551596
"19",3.90812675966834,5.99424993858642,0.0131805811154131,0.00246326463154717,2.89805258803195,1.55759084138603,0.690174678338409
"20",4.59265749294946,7.01759284213764,0.0821469600624457,0.031337995257866,1.25697880488096,0.867380807686239,0.0303284058851105
"21",0.579927028810782,2.69218797190226,0.0702793303993811,0.0140893498492108,0.97600193499989,1.20002170200955,0.138314112704231
"22",2.27947096797292,3.39508228998586,0.0772127406391117,0.0183194693869179,-0.53006768202805,0.487028942104456,0.0159269764481477
"23",3.55805006829437,5.87321676210335,0.00656237857397662,0.00125020207660614,1.06784760991586,1.06022578485899,0.0158645529445536
"24",5.97960163405789,7.38952695572832,0.025284116383817,0.00713056287674896,1.60232642456701,0.995131897564613,0.355368579187195
"25",1.901207621748,2.81167056458658,0.170775428005683,0.0722468211187612,-0.381889159168748,0.787145049252985,0.0830749820187375
"26",6.58963710130261,10.1560676097837,0.0161078227386535,0.0027498989529125,2.17471199126151,1.72264717586624,0.00184418067481629
"27",4.19662141359948,5.88236328044794,0.0651003293302738,0.0233049660780202,0.710559472190036,0.934943092014273,0.0964263844603608
"28",2.9006882692809,4.88487039911961,0.0451614107456462,0.0168506377702017,1.04667127815686,1.25273421121282,0.668233795077172
"29",2.56151464767804,4.30481579290031,0.0408718139517227,0.00750972446788212,-0.0783418074232349,0.927727672564196,0.145026509302814
"30",2.01076674086679,2.81670214779292,0.0291047923721752,0.00318713790858982,0.0765417710297125,1.30977174877903,0.405529471969297
"31",4.01981934820227,5.69959681373621,0.0243834918938737,0.0054019627411761,0.269398442304767,1.66438860195598,0.317240194781362
"32",0.293669784765996,0.546285266952286,0.0334650334569768,0.0102863551677446,-0.0483838403840255,0.998159471598733,0.277166618664334
"33",4.52410660987839,7.39924063540942,0.00526790810497541,0.000580298031075066,1.24772033628586,0.894586638106872,0.113191717219231
"34",0.110835059672004,2.59831743405131,0.221574124281017,0.108221856917219,0.740869764249424,0.550612552879847,0.702214199365885
"35",1.42153171487709,2.505612434182,0.108639248357795,0.0368221853688834,-0.489150344835411,1.09380777174049,0.0908699648678579
"36",0.174485924724231,0.676128034089525,0.0190637138976306,0.00523403777351078,1.19763157000576,0.501065344763367,0.357220510561189
"37",1.08923048189639,1.60832631996393,0.0835088988004928,0.0289019903044922,1.01350489038974,0.562108708021183,0.166342495029111
"38",2.44704008827781,3.69605405062494,0.0428935712916178,0.0127500883964051,-1.2846293488453,0.640826930990939,0.228667936388331
"39",4.52399171318797,7.11428258662881,0.0276149628650356,0.00540587379081925,0.658075049957781,1.39802486126196,0.495665553085815
"40",2.3492927081868,3.71562294422818,0.0389987533025385,0.0122544129766983,-0.107962094531179,1.17542816805678,0.600561036726551
"41",4.63007374051847,6.10594087109691,0.0333769708072928,0.0037297542071259,1.85467245203842,0.547780216543038,0.12161455303922
"42",2.33574001141142,2.99727045440134,0.0942221991463408,0.0534211143022025,-0.816410732112111,0.130141312676863,0.770694030477592
"43",2.86999054146089,4.71107235763862,0.00788826384946961,0.000179995698805613,0.919900346341512,1.45784355621073,0.19633508551215
"44",5.09004288773101,7.82874102114715,0.0573816509834716,0.0153949572830598,0.824417056125004,1.20254356444955,0.107174264500891
"45",0.111183636651447,2.65988191591764,0.0483721466116697,0.00870367890346818,1.29880391187395,1.39163625664631,0.00824133251763792
