"","V1","V2","V3","V4","V5","V6","V7"
"1",3.17106188623242,3.28381993805312,0.515865349212773,0.278418242268395,-0.15106089660746,-0.822599296388969,0.567065628911064
"2",0.325238958889933,0.396883629554377,0.428063872799186,0.235721812114525,-1.10130953042913,-0.143472955950315,0.772880824469436
"3",0.465010399347138,0.659012731244158,0.483552222779924,0.333710724781788,0.718078366708962,-0.290541241251952,0.286928418693283
"4",0.209214139599712,0.297839757496915,0.466334774184202,0.358502291697378,0.0437142731360605,-0.297582077251204,0.981947969614844
"5",0.672981412010097,0.905464943263173,0.298468898109914,0.236384107005005,0.421765890030188,0.409240383419367,0.773079265647473
"6",0.267214960796048,0.535118375666495,0.168781263075649,0.126454631590518,-0.121972103753842,0.148627844454713,0.860091399294921
"7",0.308984085406042,1.24647063522686,0.404256203089804,0.274310262641562,-0.210286134234086,-0.127038142975548,0.172681760453037
"8",1.44024020123721,1.76843507006311,0.0177297143340983,0.0164116290026303,0.575450382824094,-0.200086736618015,0.0525222514299674
"9",0.724206046485022,1.04191169922846,0.48141235492329,0.325101221098303,-0.518914687394102,0.0482776828995376,0.291350886151596
"10",0.467947957300543,0.73760596473032,0.232209769672874,0.182311582971895,0.49184992036116,-0.0150723789099679,0.966481850698704
"11",0.50345902080471,0.649228827629685,0.206405496105975,0.151017528962447,-1.87665001526245,-0.0501677991815125,0.811436200678597
"12",1.23125025580192,1.45022792371317,0.3130413794631,0.206199414671698,0.0117801033688582,0.467921489744881,0.503788749779184
"13",0.595590356149972,0.656576255001317,0.355480998541966,0.262460330620398,1.24484030073638,-0.327127066187145,0.923527969019731
"14",4.64285159282095,4.86944932758895,0.42303833679734,0.278778988639075,1.19503160157892,0.34551673190499,0.725735797620013
"15",0.361937007451128,0.467653232554739,0.320638167332961,0.279115433330458,-1.03076517784681,-0.263979904769386,0.147940726413306
"16",0.0366640708386705,3.40989593034131,0.0216810610604286,0.0180763565573142,0.535801928261981,-0.338307599933853,0.143848970789397
"17",0.468232201356155,0.589991185592036,0.111139688421248,0.0869812841835371,-0.633701237677574,-0.111676532624131,0.444622624628354
"18",1.1066977327115,1.29089062801201,0.189601491405026,0.154310867878939,-1.16534872616552,0.0245488261730094,0.921309079977172
"19",2.82564670213402,3.02054264412746,0.0981489580433714,0.0481824075799558,1.1464498503505,0.021667947769606,0.383473813395859
"20",1.25859230776832,2.10521487588953,0.483032483372988,0.388576030923955,0.438406768260681,0.617065199970059,0.308837133233465
"21",0.273210625012304,1.04231097870755,0.536389566474721,0.421755777564372,-0.717983881066284,-0.172456803427543,0.112901334177779
"22",0.27379191938302,0.546649516220256,0.0230577753061141,0.0192476552012059,0.145648094011687,0.474051674801225,0.775720681386405
"23",0.386348144298829,0.548609408354892,0.418240004525856,0.285258625242979,-0.458263644893334,-0.0157737029534201,0.827817641671082
